05:57:19.861 [main] INFO  com.aa.wallpaper.Wallpaper - 初始页面 -> url -> https://www.zhihu.com/question/325648700
05:57:19.876 [main] INFO  com.aa.wallpaper.Wallpaper - 页面标题 -> 有什么可以将屏幕发挥到极致的壁纸? - 知乎
05:57:25.212 [Thread-2] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-9727da0494019b0f004cfded93d57f6f_hd.jpg  
05:57:25.234 [Thread-4] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-1415b977d8a4a2105ff8a5c473a67ddf_hd.jpg  
05:57:25.425 [Thread-5] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-59cae1fb88a1ca84c0bfb62a65b9eb9d_hd.jpg  
05:57:25.489 [Thread-3] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-073d9f7162671eac23229da238dbe32d_hd.jpg  
05:57:25.506 [Thread-4] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-6ef43e2f8f884c64caa08fc0ac3242f5_hd.jpg  
05:57:25.528 [Thread-2] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-3d697b2988d412e56a397d0253282be2_hd.jpg  
05:57:25.625 [Thread-1] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-c50a802d47b6f2fc8e6faf526c61ff54_hd.jpg  
05:57:25.658 [Thread-5] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-f26865d2fed8ab636abd8b01dd21e7fb_hd.jpg  
05:57:25.749 [Thread-4] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-4aff60909b1b7314dbc06dbefa44a0cb_hd.jpg  
05:57:25.749 [Thread-3] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-9bcc1ba71ccb4f0478d7b17ade85d087_hd.jpg  
05:57:25.885 [Thread-1] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-1d23963f5527b5875b42afe07f9b7c5f_hd.jpg  
